Project_ID,Project_Type,Terrain,Weather_Risk,Original_Budget_Crores,Original_Timeline_Months,Vendor_Score,Material_Cost_Fluctuation,Labor_Availability,Regulatory_Delays_Days,Final_Cost_Crores,Final_Timeline_Months,Cost_Overrun_Percent,Timeline_Overrun_Percent
13,Substation,Coastal,Normal,90.11148091279907,27.316334515038307,1.4428823733052627,-0.035654268703446124,0.6011270902622674,24.779026111056705,135.14899632888225,34.70858226943525,49.979775007433304,27.0616387067867
14,Underground Cable,Desert,Extreme,64.351831595861,17.821567797388198,2.6901937132477785,0.02883521462928464,0.6569134041122078,37.63202329574506,108.57934120527102,22.18275638246491,68.72766246525089,24.471408097529196
15,Overhead Line,Hilly,Extreme,40.617045596101306,12.515049374292479,1.1680987006856212,0.14712801737062128,0.6207503139964168,2.1271769800895126,59.42271290583111,13.215967122122615,46.299938938776236,5.600599141621537
16,Substation,Plain,Extreme,60.538748252635806,8.6951485985678,3.9596164830677214,-0.11133442802874517,0.6074563185181979,16.221384682290456,92.76717344191366,10.674897599761755,53.23602836118213,22.76843206014955
17,Overhead Line,Coastal,Normal,82.41066890331754,31.811071627696823,4.672306208796602,-0.32423404999787897,0.7124254214340435,3.711114743899865,108.26125573952365,36.03297052454559,31.368009967900477,13.27179086030193
18,Overhead Line,Coastal,Extreme,81.40989270522277,32.832393091866834,2.1201493182019577,0.03833604805685533,0.953919256941767,28.464095049248787,122.18321852460856,36.42108633638917,50.08399405097117,10.930343196370059
19,Overhead Line,Coastal,Extreme,29.924842168732585,26.421482791967886,4.433366707196484,0.1483003754037004,0.7535298233693591,83.65284107713748,37.34851889499693,36.54585665092969,24.80773894948419,38.318719424935566
20,Overhead Line,Desert,Normal,60.20592779164647,19.726813202495226,2.168872921847591,-0.2027168647337957,0.5939601904076615,32.52156010149079,86.90409211985086,24.14513114594189,44.34474362823247,22.397525125283764
21,Substation,Coastal,Moderate,46.837970198596025,11.015632852274036,4.643080646575661,0.1005329845916008,0.5384858346904371,2.397380554023695,65.96684234210193,11.928271223235175,40.84052332412836,8.284938171053295
22,Substation,Coastal,Normal,66.13186495827374,28.506763700040192,4.015847614387136,0.10154495810093063,0.8480780725689626,13.139627531949087,97.44610532720348,33.55707352542944,47.35121319909493,17.716180898437532
23,Overhead Line,Coastal,Extreme,57.672279076335414,15.19376573730652,4.2196271073657545,-0.3410244388672956,0.6913993822181939,23.999488812608988,93.9810644635801,19.520437745913974,62.9570843544888,28.47662708122328
24,Overhead Line,Hilly,Normal,2.605571810311048,18.309611001915698,1.072026222401818,-0.14044329486101584,0.9109154732926796,15.485586791366025,3.9657918312373104,20.010161559147896,52.204280670502115,9.287748150707694
25,Substation,Desert,Moderate,43.039738274063225,19.30748736349825,4.851241428296104,-0.05937431710974934,0.8297553843203851,53.808758148189206,48.75056716803891,24.193065085158324,13.268735180523086,25.304057590095834
26,Substation,Coastal,Normal,53.971167257925835,22.419718194424256,3.906683968281293,-0.026943600035285557,0.8981207252706842,50.568680411465415,68.07733494701401,25.917810678983226,26.13648806533203,15.602749571709335
27,Substation,Plain,Extreme,21.312700656823086,17.927676422330812,2.2190043815445333,-0.11147013971519758,0.6359730197092244,28.38943556910595,29.52946913822612,21.766528096616,38.553389425907895,21.412990640011177
28,Underground Cable,Plain,Moderate,61.62044019731971,24.26767016793842,4.317578659435387,-0.11955042053732728,0.8461794612305291,14.026181406458345,87.34044620472064,26.72525088591745,41.73940647785191,10.126974287073915
29,Underground Cable,Plain,Extreme,19.519695165459396,19.025453595948868,2.12608479365972,0.25072243367731384,0.6320309923468594,8.84468012910688,30.205252460058432,22.22781766206805,54.74243938761608,16.83199851172572
30,Underground Cable,Desert,Moderate,34.03121905165893,29.61098451871378,4.491015358264512,-0.01613386977883626,0.9695342397251459,3.3572679010608297,48.06907908481369,30.781495641265543,41.24994761970024,3.952962529199302
31,Overhead Line,Desert,Moderate,76.8262383940027,32.24850331190443,1.450321561647748,-0.10425654902246093,0.8181871407666872,13.150390335402246,105.85840432483307,33.89365081015209,37.78938880482364,5.101469306454167
32,Underground Cable,Plain,Normal,32.32444422271463,24.868341408227508,3.814743909843183,-0.006175421536882501,0.6622559000876711,15.990731963570992,40.64908375186933,28.195464303932095,25.753387967935755,13.378949730052495
33,Overhead Line,Coastal,Normal,61.479339184033506,27.70101068304882,3.1627939065796413,0.08056362495917153,0.6347559311461364,33.793961550749486,74.28662281478907,34.18293957281077,20.831849855148864,23.399611530161447
34,Overhead Line,Desert,Extreme,14.928525641826262,40.942847597007116,1.3861378807817633,0.007743956506681194,0.5954632925358218,32.202359209687536,21.959556864935937,53.35018781030717,47.0979612575428,30.304048060904826
35,Underground Cable,Plain,Normal,91.62629313530283,14.619173945109472,1.967575313035356,-0.030859138624195984,0.8473204794468638,2.180609363397934,132.46140881243002,14.612935144702346,44.56702795651325,-0.042675464636716134
36,Overhead Line,Plain,Normal,43.90892723025485,14.132255189759155,1.0496161451092592,-0.09750250030056799,0.6093578064989637,15.088666001481215,45.947227234288334,17.016077841223773,4.642108410767606,20.405962196000825
37,Underground Cable,Coastal,Moderate,51.906416138954384,29.559983206214998,2.8750718618580233,-0.09931962682013985,0.7976516329637445,6.018679363133765,67.3881761454558,33.36037447206509,29.82629346833824,12.856540679803425
38,Underground Cable,Hilly,Normal,53.5807359309793,39.57234270011813,2.2050610430400015,-0.08967125797280392,0.6323175134626786,5.116985078517032,83.08836748554846,41.48852252249319,55.071344284221446,4.842219822303681
39,Substation,Desert,Moderate,62.15133728662717,21.916011504490218,3.3934299371910353,0.05082219012161053,0.8309844723969343,52.686352251589085,83.03186798040726,26.863372871374843,33.59626937306924,22.57418675780032
40,Underground Cable,Coastal,Moderate,19.61640034027646,37.814670737750085,2.1889512308344687,-0.14912701386026808,0.9074698642702697,1.284570138930437,31.66140110727159,41.789675855801775,61.40270670488047,10.511806768380703
41,Substation,Plain,Moderate,49.893270583266734,24.77146975034792,2.1996764460279388,0.058990383520533284,0.8890126215723266,16.299579967997595,62.204142424427786,27.72381545117788,24.67441339732474,11.918330767549618
42,Underground Cable,Plain,Extreme,36.824623484372864,18.552901743687347,3.9727727949264136,0.2119492133440245,0.8804256654653908,5.525029400688536,57.38316584131952,20.20787340187273,55.82824863279596,8.92028471367554
43,Underground Cable,Coastal,Extreme,16.2088554784346,16.074460890898372,1.1925713439134138,0.04885610367197996,0.5938612028461261,63.44092557718558,27.675839545940978,21.25181354026703,70.74518051421248,32.20856167126676
44,Substation,Desert,Extreme,69.7424440025742,29.0353086790943,4.611579980767949,-0.055437829337570556,0.5441924734922594,24.42830895621342,92.31696463588581,35.517410347524205,32.36841059438407,22.324893253492707
45,Substation,Hilly,Moderate,42.95654032800819,16.68032745773843,4.409055497564726,-0.19471903275819455,0.8494744142436927,7.894782234002435,65.64843257331611,17.03492045646078,52.8252323674971,2.1258155729901356
46,Underground Cable,Hilly,Extreme,54.85040851225039,24.650214742136225,3.671218732905626,0.2367160211867271,0.6841736068971757,20.940407298414247,96.12510534034759,29.805267742339915,75.2495705093588,20.912811730568095
47,Overhead Line,Plain,Extreme,53.59690837456118,36.66772020307275,3.372886280429537,-0.17550264758983686,0.7161731132016737,39.445606934189854,76.31144532959614,44.36666655464486,42.38031193197705,20.996523124246327
48,Substation,Desert,Normal,43.302954552477736,21.545756857029037,4.5692099925586085,0.12728430517136216,0.5155745463966955,95.18698054782007,55.95028506699938,30.084978843343272,29.206622608613614,39.632963664158396
49,Overhead Line,Hilly,Extreme,89.50054707261563,34.5120757971512,1.7413207181148578,0.09577767908917281,0.6297882246375246,7.470999694598512,158.5224841676873,44.00068988470804,77.11901139450156,27.49360584198786
50,Overhead Line,Desert,Extreme,49.05470694741982,14.283652082188746,1.3158766487633144,-0.035515290444608945,0.516838201937232,65.19457786518497,76.6040030267419,19.90137909823039,56.160351969590415,39.32976653111544
51,Overhead Line,Desert,Moderate,18.840953646466644,19.7287271894656,1.9580406796381524,-0.0394468205671017,0.9395928863006238,81.6815692788619,24.92699701708675,23.52232500918156,32.302204468092086,19.228801651946394
52,Substation,Plain,Moderate,41.99237279633364,12.742847790280669,4.178313114800761,-0.2753566911061531,0.6216983416092652,74.45872611251069,59.24533297467241,17.711158696287704,41.08593782498789,38.98901554640327
53,Overhead Line,Hilly,Moderate,59.994752402242206,24.58397404778686,1.1386810669059333,0.04950975012189323,0.778668584786504,30.26981383602047,78.23677661413538,30.29074131061284,30.406032996998267,23.213363517765856
54,Substation,Coastal,Moderate,60.65190218741102,30.240625437732664,3.3312273403339585,0.09298894985937073,0.5194896603305652,29.813030191125943,83.20792818584779,35.370054505492924,37.189313417969814,16.96204689391122
55,Overhead Line,Plain,Moderate,28.244381294764764,24.601496700849488,4.98175006476524,-0.16336201742217069,0.833423695652829,15.48573141744998,34.303070378037496,27.773149043793953,21.450953448202245,12.892111327661413
56,Underground Cable,Hilly,Moderate,68.5896501468954,33.816400479761214,4.422784375350158,-0.023373221149365422,0.661513672877047,41.87796555946963,103.13479095471727,41.498077568790755,50.36494680150444,22.715833087045887
57,Underground Cable,Hilly,Extreme,14.742661422579197,18.00656607496696,3.085782756174358,0.005679287251342528,0.9489595934788329,22.733388357667952,23.811943057002164,18.27678324837864,61.51726187330643,1.5006591056100413
58,Substation,Hilly,Moderate,72.88270405232836,25.802742029512537,1.2545636371465694,0.08768589419243521,0.944059094467018,33.94380401946257,104.21406235641527,29.57752034913112,42.988742955518774,14.629368906998666
59,Underground Cable,Hilly,Moderate,23.613042217251888,19.780245411089147,4.325494057542839,0.000570461418478113,0.6626453091808739,16.78251418208223,33.178114812583466,23.7978567482131,40.507582662700095,20.31123099651539
60,Underground Cable,Hilly,Normal,45.475095619826476,26.89341268338924,3.395914032708842,-0.2439479030942376,0.950480447845234,39.44673587461909,73.32339577241329,33.53934173095795,61.2385741536415,24.71210748077941
61,Overhead Line,Desert,Extreme,71.291373560534,28.029888369699407,1.4597319882382673,-0.07949066541937339,0.9980788367493894,52.198618691781135,100.1933819001476,32.15073579762477,40.5406810054974,14.701619120181869
62,Substation,Plain,Extreme,52.39211337774139,28.659167679872503,1.3754291392934248,0.03369386780835292,0.912707832061974,4.750051644890625,85.14201680900129,33.56053063787241,62.50922385042323,17.102251582282214
63,Overhead Line,Desert,Extreme,66.3339703542714,15.435245294115184,4.63850727774637,0.12622925130596385,0.9224356738776145,53.680220708374776,74.10164470657658,16.865875023404325,11.709949383129302,9.268590825923448
64,Overhead Line,Coastal,Moderate,62.373239194198646,16.88203118570745,3.6768010517523138,-0.09264549140913701,0.624504368054545,23.31520895075386,78.59894542446364,20.4756400855165,26.013890636249254,21.28659081527728
65,Overhead Line,Hilly,Moderate,75.72537226809203,18.365698334470487,4.317147197267023,0.3281474811825029,0.7883511994288781,55.865311693048014,110.50265420696623,22.251238567732102,45.92553446386701,21.15650688854485
66,Overhead Line,Plain,Moderate,71.24419701827424,22.08895401706722,4.51591560112907,-0.2841709603255447,0.5336279569836839,16.932156752930506,93.83087253196103,27.559159944727853,31.703179288964805,24.764440740082268
67,Overhead Line,Hilly,Normal,40.92511382927116,24.69749123365144,3.287089408193289,-0.08455502625868515,0.5474589684108349,14.294681790821654,50.596969307589035,28.790890204760423,23.633056999343523,16.574148897891064
68,Overhead Line,Plain,Moderate,62.658832675869306,29.664712974853412,3.069785407020165,-0.012455040523915979,0.9994463060166453,73.97456334214077,82.4695335235732,36.50750274306179,31.61677292997711,23.067102567312787
69,Overhead Line,Desert,Normal,19.46896276604507,17.215210405286147,2.7217096412839608,-0.030112374532929618,0.6633196247129555,8.677269371736074,22.186588569030185,19.35774478140345,13.958760082097449,12.44558925320722
70,Substation,Plain,Extreme,48.8419018532443,11.191845618385981,2.267786351164477,-0.1848213494722249,0.8740919560244231,55.77783775025944,69.47313627002596,13.276365678378532,42.24084983171317,18.625346802211943
71,Underground Cable,Coastal,Moderate,66.36969469277079,41.24594530565432,2.738383843434847,0.06717926216276907,0.9033325265134082,19.850651504989308,105.44453349942927,43.67149122636044,58.87451944375848,5.880689368934425
72,Overhead Line,Coastal,Normal,52.67695308492,14.94837583478056,4.0955186229206255,0.0556641076970883,0.9290116355036147,21.652291746534157,68.85272735683185,17.764255997368345,30.707497918178827,18.837365301158965
73,Overhead Line,Plain,Normal,58.93279463034172,30.690589783964413,3.4076937240605263,0.007194216897232006,0.9988141487010782,11.065387793669494,58.50920294671534,32.35668727300876,-0.7187707392520115,5.4286916633803814
74,Overhead Line,Plain,Moderate,45.73455248068417,24.250135017989397,4.570093159819384,0.04977657948877733,0.6207482426284339,25.532103033811953,64.52629975988233,26.88310252132528,41.08873107949354,10.857537499822902
75,Overhead Line,Plain,Extreme,72.58138875070286,26.010445126451042,2.773520057516751,-0.06356646171720462,0.5201754134298499,11.800665613199605,90.9704694434244,31.642503607003757,25.33580716660437,21.653064579141915
76,Overhead Line,Plain,Extreme,48.391684525820146,23.987595953312777,3.428358314875016,-0.24260444251628516,0.705595758997293,1.2018377136818021,61.39288763581591,27.115603262827296,26.86660577616133,13.040103375105122
77,Overhead Line,Coastal,Extreme,40.69099635191893,20.921264944422994,3.525230212367955,-0.10749598050783671,0.5650403349144735,9.523569451545344,59.31762419094429,24.651717308591035,45.77579688128464,17.830912108220648
78,Underground Cable,Hilly,Normal,67.73034825138109,27.71177826338767,3.366788649225302,0.02355818721141617,0.5112129445810276,0.19198429337486192,98.79218465126286,33.056497563081486,45.86103157862973,19.28681461324756
79,Underground Cable,Plain,Normal,21.8968015527108,20.491302349941634,3.8105350923420653,0.02441166222695939,0.680213413570743,114.98912880460573,27.854348549666625,30.22504751666218,27.207384524240187,47.501837611352556
80,Overhead Line,Plain,Normal,60.0206668703469,33.33042197789432,1.9497338734992251,0.006206857887877175,0.8918691255376182,101.2196175742543,75.93701579616389,42.264775519758174,26.518114102594943,26.805401827163706
81,Underground Cable,Coastal,Normal,29.150302515457227,28.547528050049237,3.0494551101831626,0.08230624019775473,0.7830903456125354,15.083506318160692,38.36036378564985,32.01239110204628,31.59507955469382,12.137173649229732
82,Substation,Coastal,Extreme,75.5585365847633,28.79675290625195,1.4168992112333907,-0.08717190681750246,0.6563889946051771,39.099527342450564,104.46175868143067,34.565725218810286,38.25275528496117,20.03341255640617
83,Overhead Line,Desert,Moderate,44.779454935064095,19.943015519547277,2.53804531057925,0.004002158566580393,0.8271710027463599,12.73054457571422,56.66197334936027,22.28373611096354,26.535647724000516,11.737044426014672
84,Substation,Plain,Normal,52.69969441639377,22.109162103288032,2.9506682744850576,0.0858139167607382,0.6160090901544053,33.35942161646814,71.3113144656474,26.799410967428003,35.316371860144876,21.214050728057423
85,Substation,Desert,Normal,58.25140793288245,14.49669753086348,3.60889703818189,-0.012733472775353003,0.5071907230360425,49.10890514206027,71.09679609185793,18.648508173367897,22.0516355137304,28.639699722403734
86,Overhead Line,Coastal,Extreme,11.40630807371685,21.175871546195502,4.8021242103448145,-0.1864985892609148,0.8821766932182137,87.98624257455593,17.600603507613908,27.53267909803125,54.305875256607806,30.019107067061064
87,Underground Cable,Coastal,Moderate,36.98830316886286,15.707392669149622,3.4026042661934235,-0.14422325544833065,0.8118715424320045,15.33538438344946,61.10774281507718,17.623568355158824,65.20828905316833,12.199196431707602
88,Substation,Hilly,Moderate,70.87091818573107,34.50454812470972,3.974375664706239,0.124627848641905,0.8811513122504799,45.87696187444551,102.18805118094689,43.87263758785881,44.18897595363892,27.150303285497383
89,Overhead Line,Plain,Extreme,67.35530048341776,24.40428652475205,3.025064237980811,0.2088708244413859,0.5194690083438328,9.274463292465782,96.7999789986055,32.47920757740211,43.715458625912795,33.088125909602276
90,Substation,Desert,Extreme,55.660644107904325,25.363977880323446,3.5364161255053252,0.17629246617360736,0.9185598139153262,139.16895717688763,85.69099148783938,37.027095015622514,53.95256893132229,45.9829967930501
91,Substation,Coastal,Moderate,23.01072857148953,22.19882778119983,1.2837288645350937,0.03482339246130525,0.8097631000181517,0.7832235521061958,33.34707940895297,23.5570203805684,44.91970258721082,6.11830774469461
92,Substation,Coastal,Normal,61.71006921717158,25.58063137641126,2.017566323367388,-0.1804698903025039,0.7816976753563201,27.754556775118367,85.32851576822571,28.0835099036269,38.27324592350646,9.784271898478728
93,Substation,Desert,Moderate,64.26799180410892,43.71902108686147,2.447412372820555,-0.0009527335159303101,0.8123070240572658,32.32073162414435,86.96018196377017,48.398157704721385,35.30869647962214,10.70274791506277
94,Underground Cable,Hilly,Extreme,50.9403442624749,21.598877724860067,2.8899734200260543,0.23433826979256323,0.932216623434182,34.946943542919016,84.85002982233553,24.981497748658448,66.56744482357205,15.661091594148077
95,Substation,Coastal,Normal,74.46341901182915,18.796695722320052,1.182594982009535,0.09277325706847132,0.7934682532794535,3.8482169691001857,89.07705863537478,19.836229584542068,19.625260050474093,5.5304074587302345
96,Substation,Plain,Normal,36.33136419739754,28.23754506324354,1.5600963902132707,-0.031121628402580887,0.7904751899440896,83.67607516767099,50.7899049081945,35.800583286267816,39.7963055618832,26.783625156101078
97,Substation,Coastal,Extreme,39.8028484500005,3.7942509311800947,2.107257231165223,0.09429378492618246,0.9953395785328829,5.996850123490972,61.19727252842076,4.2323202834872635,53.750987458336006,11.545608349390843
98,Underground Cable,Plain,Extreme,0.3077684182837075,24.511654295287464,4.886130763604203,-0.1904092809923407,0.878365083534284,29.24568607662113,0.4621202008643127,28.33883142182586,50.15192378781388,15.613703915831564
99,Substation,Desert,Extreme,68.39655020295328,21.026296773656792,2.325388028412203,-0.10435070667723031,0.7211469027255677,7.556943867062479,107.77592309086175,23.783698492661898,57.57508642037932,13.114062588804371
100,Substation,Plain,Moderate,56.277239269402685,16.061493871711246,2.92816423244833,-0.16262870865334872,0.8536985000164639,11.01112855916752,70.4628402178043,17.231961412093302,25.206639722489317,7.287413921338752
101,Underground Cable,Desert,Moderate,16.363593497335415,28.062061362492003,1.7843908509535717,0.0704357727522649,0.6946152358458942,23.720057854343185,24.478170608292814,34.504164396087596,49.589212249001086,22.956627991007693
102,Underground Cable,Plain,Normal,14.82802000011705,24.431907347566344,3.443120284303073,0.10711552495801388,0.6144377312417495,16.196997358178752,20.062804520294403,28.605810163574546,35.30332788960381,17.083818944753666
103,Underground Cable,Desert,Extreme,32.547387452579784,9.580728740046263,2.122732862063897,-0.023073904079754997,0.7984259384438797,5.238659874238014,58.331758380007784,10.092304290679412,79.2210157113064,5.339630883137583
104,Substation,Plain,Normal,65.87315883960707,18.827763830460498,1.827970313753707,-0.1309394515109349,0.9640910490569757,5.6237523231326465,79.52188679451642,18.325638201297267,20.719710721846962,-2.666942466905535
105,Underground Cable,Hilly,Normal,43.99279023822743,0.893830358458203,3.0662905137839163,-0.0029623640301941014,0.9645697600077314,16.246009173385062,54.35133793523435,0.9409138229906997,23.546012064508435,5.267606328980867
106,Underground Cable,Plain,Normal,33.9042616667935,26.346154513068022,1.0220231966416833,-0.07298698360107111,0.6709526390527452,42.47577101621188,48.5933583958695,31.670203340421025,43.325222278657634,20.20806803024027
107,Substation,Plain,Normal,29.87768213833008,26.266395347521257,1.0306561305969013,-0.11942560570406169,0.7638387331108475,68.4730777865437,43.99339270442971,35.894604225259016,47.24499879457043,36.6559961896194
108,Underground Cable,Hilly,Extreme,28.981760843436263,17.653744849330614,1.876275236407431,0.050849052796386955,0.6058179492849306,2.636348798988282,45.16391139645799,21.67601351066287,55.835636214238626,22.784223379578126
109,Substation,Coastal,Normal,11.326433977848794,28.320901693465014,1.1468854500032846,-0.11369883337780105,0.9978155547494417,14.981930541500022,14.854355205265222,28.39672979070549,31.147678380644912,0.2677460557619603
110,Overhead Line,Coastal,Extreme,25.85208336707251,13.740011031027821,1.4321030165227655,-0.23495245994461386,0.9905589539339679,3.1690020440624,41.420873744699975,13.77295052687554,60.22257532039854,0.2397341295675446
111,Underground Cable,Plain,Extreme,28.588438406456653,16.267863792520057,2.3554425973550064,-0.20161717055447803,0.8247544648537237,0.5019503321284958,54.032925020373085,17.576716235942293,89.00271589570221,8.045631928784925
112,Overhead Line,Hilly,Moderate,63.65246472914292,27.337523715060513,4.210342718319252,-0.24048907002239242,0.9022070298387367,32.516322893959185,81.08727151605835,30.774386984065906,27.390623224261425,12.57196264309774
113,Substation,Plain,Extreme,46.6855389370677,18.490665960296454,3.2881945734772033,0.037126787486430654,0.85755008064185,27.672994888636577,56.69773156539384,21.02106896865895,21.446025592255918,13.68475864414959
114,Underground Cable,Desert,Moderate,33.48830313965078,23.498744350380445,3.0506709038256656,0.02256081572642459,0.7965791095197341,5.338621345573114,51.659615663013824,24.998754166345527,54.26166995558478,6.383361568597164
115,Substation,Desert,Extreme,96.19445510812373,19.490807780589257,2.1739552928324866,0.015078014176224293,0.5266739984944488,7.9898638760383704,155.76851674451092,23.0172807692538,61.93086864458582,18.093005833121655
116,Overhead Line,Plain,Extreme,36.72206172906669,20.712550749606528,4.727014877731266,0.08815974787199136,0.7273821712763305,0.7197991394642596,43.89458760821502,23.864877251639616,19.531925881686124,15.219402671073585
117,Substation,Coastal,Extreme,73.34205828767273,21.062206272360058,2.5880601649487667,0.1787938284175675,0.8373931510837053,54.04469672313404,101.0546843431174,24.840711465359163,37.78544903491288,17.93974070967883
118,Underground Cable,Coastal,Moderate,82.42217115575431,18.34594594225458,1.348371067183086,-0.08883997962376729,0.8387658069418423,110.29737763876263,136.02760269510685,26.016081604155605,65.0376358541364,41.808341123665286
119,Underground Cable,Plain,Moderate,18.60079324685314,26.419597714880993,3.468266064471205,0.06097162158576271,0.6865613092111917,4.366715088809726,27.316318567712027,28.579582488437424,46.85566472996182,8.175691382082654
120,Overhead Line,Plain,Normal,51.479259281471364,18.976572105968405,1.4553535739064056,-0.2369423261108815,0.9708459933290152,7.898473913351242,78.43220343049217,22.491004116496125,52.356899701394546,18.519846423803703
121,Substation,Desert,Moderate,39.649326981835515,24.125493710364818,2.3808925712067683,0.20680646193950258,0.5836785161183905,60.84181899381652,61.458570671862994,34.113362483061906,55.005331364184094,41.39964509164051
122,Underground Cable,Coastal,Moderate,38.02151206881329,18.170146549004773,3.0296477548712355,-0.18672468573272355,0.7501797231077802,78.29932347629746,62.91368511608396,24.005592644450658,65.4686562760038,32.115569787550825
123,Overhead Line,Plain,Moderate,61.10753633613816,11.725610988924332,4.496890098740703,-0.10651216785606564,0.8454419882754114,16.32254814850738,70.40792399169331,12.478512175717832,15.219706460420705,6.420997485799824
124,Underground Cable,Desert,Moderate,37.54259007153433,31.299481994073332,2.9741863213604747,-0.08965642705996386,0.8485679029459046,1.5584622934377004,67.21134763686086,31.608951717758877,79.02693316789052,0.9887375252540744
125,Underground Cable,Coastal,Normal,40.08061907347059,27.996215880763266,3.809035064126657,-0.22894064950833182,0.8243194783844078,1.2056606559256249,58.68621761927985,32.069018337201065,46.42043704889861,14.547689136931893
126,Substation,Hilly,Moderate,46.63770208749413,42.30945655038138,4.9712673559962814,0.004886336611284276,0.6376441067259301,25.5959476305937,57.95609353397713,49.85280028863641,24.268758836465114,17.82897808973875
127,Underground Cable,Desert,Extreme,42.53201463246861,15.648217280013935,1.5259564795919265,0.03208558023022225,0.5781032843433109,14.971611011065832,79.56448912402625,19.096264204615345,87.06964579873755,22.034758738973363
128,Substation,Coastal,Extreme,26.528595859757495,22.328316101343756,2.098926102078078,-0.02841205064723246,0.8179701634133554,0.8721276503882129,35.59702475060378,26.188707803180076,34.18359923301716,17.289220039320366
129,Underground Cable,Coastal,Moderate,65.91813009694948,22.971940153153554,2.5783043023905856,-0.2310371448046615,0.7996510580697189,26.258234933092968,94.38569979718238,26.181885945724297,43.186251883001006,13.973333428391706
130,Overhead Line,Desert,Moderate,70.97061877015202,31.91495550625705,2.6873127141553255,0.2975079352277567,0.5896780051446204,0.341006869872547,104.77704892686862,35.80939514485115,47.634402436596076,12.202553871117196
131,Underground Cable,Hilly,Extreme,56.87237179070435,19.943136846939133,2.644084301062183,0.0823846194752472,0.8525695727852817,46.446327665765544,97.18433028704929,23.88358711335848,70.88144423569447,19.75842765690156
132,Substation,Desert,Extreme,42.46894697955469,14.631665166593164,4.63044401022622,0.3951333065474938,0.7275859958668283,10.977215306166967,65.54044257141835,18.261245857486134,54.32556546073699,24.806340560471433
133,Substation,Coastal,Normal,35.89578527340438,33.662474467688014,3.8561305778674257,-0.12076638598294387,0.8338802958015765,1.2327235132640224,50.145322224094365,34.68391171661422,39.6969639810266,3.0343498660701944
134,Overhead Line,Plain,Extreme,35.92759874147107,21.466799765910174,3.431620856362815,0.14368233422654647,0.9186835398850753,26.627616017144042,45.24863721310566,24.210579088560024,25.943950606627524,12.78150144674588
135,Underground Cable,Plain,Extreme,97.14752730065416,31.029148077808344,2.2374908714511283,0.11689108310912452,0.5848642142884616,15.209212275496833,155.72629237273233,39.037467425092494,60.29877105444733,25.809021012122468
136,Underground Cable,Desert,Moderate,68.75676603133289,30.097587206337693,4.295161536885178,-0.04358626546460433,0.5095724339984183,109.2603493598995,97.70504636394082,41.340392040767725,42.10244606242246,37.354505387271104
